[INFO] [1789104761.208126780] [lidar_inertial_odometer]: lidar_inertial_odometer ready (point-to-point ICP)
[INFO] [1789104761.208203779] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789104761.208211864] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789104761.208217803] [lidar_inertial_odometer]:   ring   : selection=all band=[31,63] -> 33/64 ch (dropped 0 above + 31 below)
[INFO] [1789104761.208224988] [lidar_inertial_odometer]:   input  : voxelized points (no normal estimation)
[INFO] [1789104766.731897408] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789104775.163692964] [lidar_inertial_odometer]: odometer initialized (t=1317400964.327)
[lio] initialized at t=1317400964.326695 | |a|=9.843 m/s^2
[lio] t=1317400979.504 | feat 5718/83015 | map  24681 | icp ok  iter  8 corr  5711 rms 0.2878   48.62 ms | p=(   16.85   -75.89   4.72) v=10.23 m/s [KF]
[lio] t=1317400979.608 | feat 5720/83449 | map  24489 | icp ok  iter 20 corr  5719 rms 0.2724  134.29 ms | p=(   16.40   -76.86   4.76) v=10.24 m/s [KF]
[lio] t=1317400979.712 | feat 5704/83157 | map  24165 | icp ok  iter 12 corr  5638 rms 0.2540   68.89 ms | p=(   15.95   -77.83   4.77) v=10.28 m/s [KF]
[lio] t=1317400979.816 | feat 5720/82993 | map  23624 | icp ok  iter 10 corr  5684 rms 0.3010   57.74 ms | p=(   15.50   -78.80   4.80) v=10.26 m/s [KF]
[lio] t=1317400979.920 | feat 5950/83236 | map  23175 | icp ok  iter 11 corr  5949 rms 0.2742   66.34 ms | p=(   15.04   -79.78   4.82) v=10.35 m/s [KF]
[lio] t=1317400980.024 | feat 6231/83363 | map  22582 | icp ok  iter  8 corr  6230 rms 0.2698   57.09 ms | p=(   14.58   -80.74   4.84) v=10.27 m/s [KF]
[lio] t=1317400980.128 | feat 6163/83446 | map  21950 | icp ok  iter 10 corr  6151 rms 0.2570   66.44 ms | p=(   14.13   -81.71   4.85) v=10.27 m/s [KF]
[lio] t=1317400980.231 | feat 5738/83399 | map  21318 | icp ok  iter 11 corr  5736 rms 0.2527   61.37 ms | p=(   13.67   -82.67   4.87) v=10.25 m/s [KF]
[lio] t=1317400980.335 | feat 5408/83624 | map  20850 | icp ok  iter 12 corr  5378 rms 0.2616   63.09 ms | p=(   13.22   -83.62   4.88) v=10.17 m/s [KF]
[lio] t=1317400980.439 | feat 5398/83713 | map  20267 | icp ok  iter 11 corr  5290 rms 0.2773   56.06 ms | p=(   12.77   -84.59   4.89) v=10.23 m/s [KF]
[lio] t=1317400980.543 | feat 5489/83908 | map  20145 | icp ok  iter 12 corr  5422 rms 0.4147   61.70 ms | p=(   12.31   -85.56   4.89) v=10.32 m/s [KF]
[lio] t=1317400980.646 | feat 5756/84216 | map  20276 | icp ok  iter 13 corr  5713 rms 0.4337   72.22 ms | p=(   11.87   -86.55   4.90) v=10.40 m/s [KF]
[lio] t=1317400980.750 | feat 5976/84073 | map  20413 | icp ok  iter 15 corr  5927 rms 0.3936   93.53 ms | p=(   11.42   -87.53   4.92) v=10.37 m/s [KF]
[lio] t=1317400980.854 | feat 5971/84139 | map  20567 | icp ok  iter  8 corr  5967 rms 0.2722   49.81 ms | p=(   10.99   -88.51   4.96) v=10.32 m/s [KF]
[lio] t=1317400980.958 | feat 5936/83934 | map  20494 | icp ok  iter 12 corr  5935 rms 0.2515   71.84 ms | p=(   10.57   -89.48   4.96) v=10.25 m/s [KF]
[lio] t=1317400981.062 | feat 5887/83960 | map  20444 | icp ok  iter 11 corr  5880 rms 0.2538   59.28 ms | p=(   10.13   -90.46   4.97) v=10.30 m/s [KF]
[lio] t=1317400981.165 | feat 5826/84121 | map  20307 | icp ok  iter  6 corr  5820 rms 0.2511   37.11 ms | p=(    9.71   -91.44   5.00) v=10.27 m/s [KF]
[lio] t=1317400981.269 | feat 5843/84161 | map  20254 | icp ok  iter  9 corr  5839 rms 0.2690   55.99 ms | p=(    9.27   -92.44   5.02) v=10.38 m/s [KF]
[lio] t=1317400981.373 | feat 5667/84175 | map  20114 | icp ok  iter 10 corr  5648 rms 0.2942   59.35 ms | p=(    8.86   -93.43   5.05) v=10.38 m/s [KF]
[lio] t=1317400981.477 | feat 5327/84164 | map  20002 | icp ok  iter  6 corr  5296 rms 0.2694   38.63 ms | p=(    8.43   -94.42   5.07) v=10.38 m/s [KF]
[lio] t=1317400981.580 | feat 5144/84240 | map  19791 | icp ok  iter  9 corr  5102 rms 0.2726   47.64 ms | p=(    8.01   -95.41   5.09) v=10.36 m/s [KF]
[lio] t=1317400981.684 | feat 5039/84411 | map  19566 | icp ok  iter 15 corr  5022 rms 0.3134   71.12 ms | p=(    7.59   -96.42   5.11) v=10.51 m/s [KF]
[lio] t=1317400981.788 | feat 5082/84639 | map  19375 | icp ok  iter 11 corr  5060 rms 0.2966   56.40 ms | p=(    7.17   -97.42   5.13) v=10.43 m/s [KF]
[lio] t=1317400981.892 | feat 5148/84825 | map  19184 | icp ok  iter 13 corr  5133 rms 0.2950   70.95 ms | p=(    6.75   -98.42   5.16) v=10.46 m/s [KF]
[lio] t=1317400981.995 | feat 5294/85075 | map  19015 | icp ok  iter 13 corr  5272 rms 0.2999   73.55 ms | p=(    6.35   -99.41   5.21) v=10.34 m/s [KF]
[lio] t=1317400982.099 | feat 5647/84757 | map  19045 | icp ok  iter 18 corr  5503 rms 0.3340  101.50 ms | p=(    5.94  -100.44   5.25) v=10.54 m/s [KF]
[lio] t=1317400982.203 | feat 5760/84431 | map  19236 | icp ok  iter 13 corr  5721 rms 0.3382   79.17 ms | p=(    5.53  -101.44   5.27) v=10.45 m/s [KF]
[lio] t=1317400982.307 | feat 5727/84582 | map  19466 | icp ok  iter 11 corr  5711 rms 0.2915   74.44 ms | p=(    5.12  -102.44   5.30) v=10.42 m/s [KF]
[lio] t=1317400982.411 | feat 5753/84889 | map  19556 | icp ok  iter  7 corr  5751 rms 0.2423   38.93 ms | p=(    4.71  -103.44   5.32) v=10.41 m/s [KF]
[lio] t=1317400982.514 | feat 5685/84982 | map  19558 | icp ok  iter 12 corr  5684 rms 0.2389   69.05 ms | p=(    4.30  -104.46   5.34) v=10.48 m/s [KF]
[lio] t=1317400982.618 | feat 5594/84754 | map  19490 | icp ok  iter 14 corr  5591 rms 0.2481   76.21 ms | p=(    3.89  -105.45   5.38) v=10.34 m/s [KF]
[lio] t=1317400982.722 | feat 5530/84578 | map  19315 | icp ok  iter 12 corr  5521 rms 0.2318   69.88 ms | p=(    3.48  -106.44   5.43) v=10.32 m/s [KF]
[lio] t=1317400982.826 | feat 5527/84260 | map  18914 | icp ok  iter  5 corr  5504 rms 0.2544   31.11 ms | p=(    3.08  -107.44   5.44) v=10.30 m/s [KF]
[lio] t=1317400982.930 | feat 5702/83773 | map  18656 | icp ok  iter  9 corr  5571 rms 0.2847   49.62 ms | p=(    2.67  -108.44   5.46) v=10.37 m/s [KF]
[lio] t=1317400983.033 | feat 5879/83352 | map  18734 | icp ok  iter  6 corr  5832 rms 0.2746   38.80 ms | p=(    2.25  -109.43   5.47) v=10.30 m/s [KF]
[lio] t=1317400983.137 | feat 5543/82909 | map  18715 | icp ok  iter 16 corr  5515 rms 0.2762   94.44 ms | p=(    1.84  -110.42   5.53) v=10.26 m/s [KF]
[lio] t=1317400983.241 | feat 5574/82361 | map  18667 | icp ok  iter  7 corr  5570 rms 0.2310   46.26 ms | p=(    1.43  -111.39   5.55) v=10.19 m/s [KF]
[lio] t=1317400983.345 | feat 6020/81890 | map  18545 | icp ok  iter 14 corr  5772 rms 0.3317   99.73 ms | p=(    1.03  -112.38   5.58) v=10.21 m/s [KF]
[lio] t=1317400983.449 | feat 6557/80822 | map  18608 | icp ok  iter 14 corr  6413 rms 0.4537   93.29 ms | p=(    0.61  -113.37   5.61) v=10.28 m/s [KF]
[lio] t=1317400983.552 | feat 6701/79646 | map  19009 | icp ok  iter 10 corr  6696 rms 0.3586   65.22 ms | p=(    0.20  -114.34   5.63) v=10.16 m/s [KF]
[lio] t=1317400983.656 | feat 6522/78598 | map  19353 | icp ok  iter 14 corr  6519 rms 0.2945   94.91 ms | p=(   -0.20  -115.32   5.59) v=10.16 m/s [KF]
[lio] t=1317400983.760 | feat 6086/77715 | map  19674 | icp ok  iter  9 corr  6085 rms 0.2805   56.97 ms | p=(   -0.62  -116.28   5.64) v=10.09 m/s [KF]
[lio] t=1317400983.864 | feat 5820/77998 | map  19925 | icp ok  iter 10 corr  5820 rms 0.2495   71.13 ms | p=(   -1.03  -117.23   5.67) v=9.98 m/s [KF]
[lio] t=1317400983.968 | feat 5659/78967 | map  19804 | icp ok  iter 12 corr  5658 rms 0.2361   73.30 ms | p=(   -1.43  -118.17   5.68) v=9.81 m/s [KF]
[lio] t=1317400984.071 | feat 5579/79223 | map  19494 | icp ok  iter  9 corr  5577 rms 0.2447   65.61 ms | p=(   -1.85  -119.11   5.71) v=9.82 m/s [KF]
[lio] t=1317400984.175 | feat 5568/78857 | map  19273 | icp ok  iter 15 corr  5567 rms 0.2394   89.38 ms | p=(   -2.27  -120.06   5.75) v=9.90 m/s [KF]
[lio] t=1317400984.279 | feat 5680/78374 | map  19146 | icp ok  iter 13 corr  5679 rms 0.2392   88.41 ms | p=(   -2.69  -121.00   5.75) v=9.86 m/s [KF]
[lio] t=1317400984.383 | feat 5653/77706 | map  19194 | icp ok  iter 19 corr  5653 rms 0.2349  114.87 ms | p=(   -3.09  -121.92   5.74) v=9.76 m/s [KF]
[lio] t=1317400984.487 | feat 5475/77144 | map  19282 | icp ok  iter  8 corr  5472 rms 0.2317   43.09 ms | p=(   -3.50  -122.84   5.79) v=9.68 m/s [KF]
[lio] t=1317400984.590 | feat 5357/77449 | map  19328 | icp ok  iter 14 corr  5357 rms 0.2728   85.41 ms | p=(   -3.90  -123.77   5.80) v=9.65 m/s [KF]
[lio] t=1317400984.694 | feat 5361/78077 | map  19403 | icp ok  iter  9 corr  5357 rms 0.3068   45.69 ms | p=(   -4.31  -124.69   5.80) v=9.66 m/s [KF]
[lio] t=1317400984.798 | feat 5292/78316 | map  19481 | icp ok  iter 11 corr  5286 rms 0.3093   65.15 ms | p=(   -4.71  -125.63   5.81) v=9.69 m/s [KF]
[lio] t=1317400984.902 | feat 5278/78580 | map  19416 | icp ok  iter 12 corr  5268 rms 0.2845   73.20 ms | p=(   -5.10  -126.53   5.83) v=9.53 m/s
[lio] t=1317400985.006 | feat 5363/78727 | map  19416 | icp ok  iter 16 corr  5314 rms 0.3245  102.13 ms | p=(   -5.50  -127.45   5.86) v=9.53 m/s [KF]
[lio] t=1317400985.110 | feat 5365/78837 | map  19436 | icp ok  iter 27 corr  5354 rms 0.2908  142.93 ms | p=(   -5.90  -128.36   5.86) v=9.53 m/s
[lio] t=1317400985.214 | feat 5351/78240 | map  19436 | icp ok  iter  7 corr  5294 rms 0.3654   48.05 ms | p=(   -6.30  -129.28   5.89) v=9.55 m/s [KF]
[lio] t=1317400985.317 | feat 5237/77924 | map  19591 | icp ok  iter 10 corr  5220 rms 0.2923   67.89 ms | p=(   -6.69  -130.18   5.87) v=9.42 m/s
[lio] t=1317400985.421 | feat 5475/76197 | map  19591 | icp ok  iter  9 corr  5225 rms 0.3584   57.25 ms | p=(   -7.09  -131.08   5.90) v=9.40 m/s [KF]
[lio] t=1317400985.525 | feat 5851/74861 | map  19959 | icp ok  iter 14 corr  5823 rms 0.4131   90.67 ms | p=(   -7.48  -131.98   5.92) v=9.41 m/s
[lio] t=1317400985.629 | feat 6183/73782 | map  19959 | icp ok  iter 14 corr  6017 rms 0.5090  100.72 ms | p=(   -7.88  -132.87   5.95) v=9.33 m/s [KF]
[lio] t=1317400985.733 | feat 6327/72809 | map  20661 | icp ok  iter 18 corr  6317 rms 0.3694  114.98 ms | p=(   -8.26  -133.76   5.96) v=9.22 m/s
[lio] t=1317400985.837 | feat 6327/73619 | map  20661 | icp ok  iter 14 corr  6268 rms 0.4907  100.51 ms | p=(   -8.64  -134.65   5.98) v=9.18 m/s [KF]
[lio] t=1317400985.941 | feat 6296/74742 | map  21508 | icp ok  iter  9 corr  6290 rms 0.2842   64.27 ms | p=(   -9.01  -135.49   6.00) v=8.87 m/s
[lio] t=1317400986.045 | feat 6196/75735 | map  21508 | icp ok  iter 17 corr  6179 rms 0.3470  121.71 ms | p=(   -9.33  -136.26   6.01) v=8.19 m/s [KF]
[lio] t=1317400986.149 | feat 6150/76591 | map  22013 | icp ok  iter 12 corr  6139 rms 0.2687   81.71 ms | p=(   -9.69  -137.10   6.02) v=8.42 m/s
[lio] t=1317400986.253 | feat 5854/76781 | map  22013 | icp ok  iter 13 corr  5846 rms 0.3399   79.84 ms | p=(  -10.05  -137.92   6.01) v=8.41 m/s [KF]
[lio] t=1317400986.356 | feat 5560/76756 | map  22071 | icp ok  iter 20 corr  5554 rms 0.2650  119.59 ms | p=(  -10.39  -138.68   6.03) v=8.05 m/s
[lio] t=1317400986.460 | feat 5381/75317 | map  22071 | icp ok  iter 13 corr  5371 rms 0.3358   78.16 ms | p=(  -10.72  -139.40   6.04) v=7.66 m/s [KF]
[lio] t=1317400986.564 | feat 4921/71410 | map  22037 | icp ok  iter 12 corr  4918 rms 0.2423   62.84 ms | p=(  -11.07  -140.19   6.05) v=7.87 m/s
[lio] t=1317400986.668 | feat 4635/67216 | map  22037 | icp ok  iter 18 corr  4623 rms 0.2429   88.70 ms | p=(  -11.35  -140.88   6.06) v=7.30 m/s [KF]
[lio] t=1317400986.772 | feat 4413/63593 | map  21961 | icp ok  iter 19 corr  4408 rms 0.2573   93.05 ms | p=(  -11.67  -141.60   6.07) v=7.30 m/s
[lio] t=1317400986.876 | feat 4176/59343 | map  21961 | icp ok  iter 17 corr  4171 rms 0.3488   74.27 ms | p=(  -11.95  -142.27   6.11) v=6.93 m/s [KF]
[lio] t=1317400986.980 | feat 4058/56364 | map  21937 | icp ok  iter 11 corr  4057 rms 0.2406   50.66 ms | p=(  -12.21  -142.91   6.15) v=6.57 m/s
[lio] t=1317400987.084 | feat 4003/54856 | map  21937 | icp ok  iter 10 corr  4002 rms 0.2876   44.10 ms | p=(  -12.47  -143.57   6.16) v=6.51 m/s [KF]
[lio] t=1317400987.188 | feat 4346/56874 | map  21727 | icp ok  iter  9 corr  4345 rms 0.2548   47.72 ms | p=(  -12.73  -144.14   6.16) v=5.98 m/s
[lio] t=1317400987.292 | feat 5015/60088 | map  21727 | icp ok  iter 13 corr  4981 rms 0.3370   67.34 ms | p=(  -12.98  -144.74   6.18) v=5.92 m/s [KF]
[lio] t=1317400987.396 | feat 5662/64037 | map  21607 | icp ok  iter  7 corr  5660 rms 0.2815   44.21 ms | p=(  -13.18  -145.29   6.21) v=5.53 m/s
[lio] t=1317400987.500 | feat 6355/66290 | map  21607 | icp ok  iter  9 corr  6321 rms 0.4216   60.63 ms | p=(  -13.39  -145.83   6.23) v=5.40 m/s [KF]
[lio] t=1317400987.604 | feat 6483/67987 | map  21701 | icp ok  iter  9 corr  6469 rms 0.3031   61.23 ms | p=(  -13.60  -146.33   6.26) v=5.13 m/s
[lio] t=1317400987.708 | feat 6547/70031 | map  21701 | icp ok  iter 10 corr  6524 rms 0.3277   66.94 ms | p=(  -13.79  -146.83   6.27) v=5.04 m/s [KF]
[lio] t=1317400987.812 | feat 6735/72018 | map  21699 | icp ok  iter 11 corr  6733 rms 0.2733   78.52 ms | p=(  -13.99  -147.32   6.29) v=5.03 m/s
[lio] t=1317400987.916 | feat 6963/73836 | map  21699 | icp ok  iter 14 corr  6937 rms 0.3274   95.56 ms | p=(  -14.17  -147.80   6.31) v=4.94 m/s [KF]
[lio] t=1317400988.020 | feat 7183/74555 | map  21835 | icp ok  iter  8 corr  7180 rms 0.2753   57.91 ms | p=(  -14.35  -148.29   6.32) v=4.94 m/s
[lio] t=1317400988.124 | feat 7183/74358 | map  21835 | icp ok  iter 10 corr  7164 rms 0.2999   76.60 ms | p=(  -14.53  -148.78   6.31) v=4.92 m/s [KF]
[lio] t=1317400988.228 | feat 7236/74678 | map  22181 | icp ok  iter 11 corr  7229 rms 0.2766   86.70 ms | p=(  -14.71  -149.27   6.32) v=4.98 m/s
[lio] t=1317400988.332 | feat 7367/75202 | map  22181 | icp ok  iter  7 corr  7341 rms 0.3054   59.83 ms | p=(  -14.91  -149.73   6.37) v=4.83 m/s [KF]
[lio] t=1317400988.437 | feat 7488/75884 | map  22530 | icp ok  iter 11 corr  7480 rms 0.2507   83.18 ms | p=(  -15.10  -150.21   6.38) v=4.83 m/s
[lio] t=1317400988.541 | feat 7597/76360 | map  22530 | icp ok  iter  9 corr  7588 rms 0.2785   74.14 ms | p=(  -15.29  -150.67   6.39) v=4.80 m/s [KF]
[lio] t=1317400988.645 | feat 7597/76885 | map  22937 | icp ok  iter  7 corr  7592 rms 0.2504   58.44 ms | p=(  -15.49  -151.13   6.39) v=4.76 m/s
[lio] t=1317400988.749 | feat 7611/77501 | map  22937 | icp ok  iter 16 corr  7594 rms 0.3133  113.08 ms | p=(  -15.67  -151.59   6.40) v=4.73 m/s
[lio] t=1317400988.853 | feat 7638/77622 | map  22937 | icp ok  iter  8 corr  7607 rms 0.3556   64.91 ms | p=(  -15.86  -152.06   6.41) v=4.76 m/s [KF]
[lio] t=1317400988.957 | feat 7948/77399 | map  23287 | icp ok  iter 10 corr  7939 rms 0.2824   81.84 ms | p=(  -16.04  -152.53   6.42) v=4.79 m/s
[lio] t=1317400989.061 | feat 7991/77294 | map  23287 | icp ok  iter 11 corr  7973 rms 0.3654   82.56 ms | p=(  -16.23  -152.98   6.44) v=4.70 m/s
[lio] t=1317400989.165 | feat 8381/76906 | map  23287 | icp ok  iter  9 corr  8298 rms 0.4384   77.66 ms | p=(  -16.42  -153.44   6.45) v=4.73 m/s [KF]
[lio] t=1317400989.269 | feat 8654/77058 | map  23894 | icp ok  iter  9 corr  8635 rms 0.2952   83.48 ms | p=(  -16.61  -153.90   6.46) v=4.74 m/s
[lio] t=1317400989.373 | feat 8646/77417 | map  23894 | icp ok  iter  7 corr  8616 rms 0.3642   60.26 ms | p=(  -16.80  -154.35   6.47) v=4.68 m/s
[lio] t=1317400989.477 | feat 8789/77690 | map  23894 | icp ok  iter 10 corr  8745 rms 0.4142   87.46 ms | p=(  -16.99  -154.80   6.47) v=4.66 m/s [KF]
[lio] t=1317400989.581 | feat 8754/77867 | map  24509 | icp ok  iter  8 corr  8745 rms 0.2651   75.54 ms | p=(  -17.18  -155.25   6.48) v=4.61 m/s
[lio] t=1317400989.685 | feat 8784/77921 | map  24509 | icp ok  iter  5 corr  8748 rms 0.3046   56.18 ms | p=(  -17.36  -155.68   6.49) v=4.50 m/s
[lio] t=1317400989.789 | feat 8934/78341 | map  24509 | icp ok  iter 10 corr  8891 rms 0.3468   96.24 ms | p=(  -17.55  -156.11   6.50) v=4.44 m/s [KF]
[lio] t=1317400989.893 | feat 9033/78856 | map  25182 | icp ok  iter 12 corr  9026 rms 0.2803  114.04 ms | p=(  -17.73  -156.54   6.50) v=4.41 m/s
[lio] t=1317400989.996 | feat 8835/79329 | map  25182 | icp ok  iter 12 corr  8827 rms 0.3337  116.09 ms | p=(  -17.88  -156.96   6.50) v=4.29 m/s
[lio] t=1317400990.100 | feat 8884/79891 | map  25182 | icp ok  iter 14 corr  8874 rms 0.3774  142.31 ms | p=(  -18.04  -157.38   6.51) v=4.22 m/s [KF]
[lio] t=1317400990.204 | feat 8994/79901 | map  26095 | icp ok  iter 11 corr  8993 rms 0.2724  118.47 ms | p=(  -18.20  -157.77   6.51) v=4.10 m/s
[lio] t=1317400990.307 | feat 9194/80080 | map  26095 | icp ok  iter 14 corr  9184 rms 0.3190  146.96 ms | p=(  -18.33  -158.19   6.53) v=4.07 m/s
[lio] t=1317400990.411 | feat 9345/79777 | map  26095 | icp ok  iter  8 corr  9338 rms 0.3271   96.87 ms | p=(  -18.45  -158.58   6.54) v=3.91 m/s [KF]
[lio] t=1317400990.515 | feat 9387/79671 | map  27182 | icp ok  iter 10 corr  9385 rms 0.2660  100.03 ms | p=(  -18.53  -158.96   6.56) v=3.79 m/s
[lio] t=1317400990.618 | feat 9316/79841 | map  27182 | icp ok  iter 10 corr  9316 rms 0.2941  103.27 ms | p=(  -18.61  -159.34   6.56) v=3.71 m/s
[lio] t=1317400990.722 | feat 9260/79818 | map  27182 | icp ok  iter 11 corr  9257 rms 0.3060  109.04 ms | p=(  -18.67  -159.74   6.58) v=3.77 m/s [KF]
[lio] t=1317400990.826 | feat 9212/79909 | map  27808 | icp ok  iter 12 corr  9208 rms 0.2642  113.76 ms | p=(  -18.70  -160.13   6.60) v=3.69 m/s
[lio] t=1317400990.929 | feat 9295/79967 | map  27808 | icp ok  iter  8 corr  9289 rms 0.2770   81.84 ms | p=(  -18.72  -160.51   6.62) v=3.65 m/s
[lio] t=1317400991.033 | feat 9290/79795 | map  27808 | icp ok  iter  6 corr  9286 rms 0.2888   66.63 ms | p=(  -18.72  -160.89   6.63) v=3.63 m/s [KF]
[lio] t=1317400991.137 | feat 9274/79824 | map  28511 | icp ok  iter 10 corr  9273 rms 0.2464   98.45 ms | p=(  -18.71  -161.28   6.64) v=3.64 m/s
[lio] t=1317400991.241 | feat 9154/79890 | map  28511 | icp ok  iter 11 corr  9154 rms 0.2517  105.65 ms | p=(  -18.68  -161.65   6.65) v=3.64 m/s
[lio] t=1317400991.345 | feat 9079/80065 | map  28511 | icp ok  iter  9 corr  9072 rms 0.2601   95.04 ms | p=(  -18.64  -162.05   6.67) v=3.80 m/s [KF]
[lio] t=1317400991.448 | feat 9106/80297 | map  28943 | icp ok  iter  9 corr  9100 rms 0.2425   90.94 ms | p=(  -18.59  -162.45   6.69) v=3.88 m/s
[lio] t=1317400991.552 | feat 9070/80448 | map  28943 | icp ok  iter  8 corr  9067 rms 0.2632   83.46 ms | p=(  -18.51  -162.86   6.71) v=4.01 m/s
[lio] t=1317400991.656 | feat 9079/80534 | map  28943 | icp ok  iter  8 corr  9070 rms 0.2763   77.56 ms | p=(  -18.41  -163.26   6.75) v=4.05 m/s [KF]
[lio] t=1317400991.760 | feat 9003/80652 | map  29229 | icp ok  iter 10 corr  9002 rms 0.2372   97.86 ms | p=(  -18.27  -163.69   6.78) v=4.20 m/s
[lio] t=1317400991.864 | feat 8960/80927 | map  29229 | icp ok  iter 13 corr  8958 rms 0.2591  118.89 ms | p=(  -18.13  -164.10   6.80) v=4.25 m/s
[lio] t=1317400991.968 | feat 8901/81176 | map  29229 | icp ok  iter 12 corr  8889 rms 0.2872  121.51 ms | p=(  -17.97  -164.52   6.81) v=4.34 m/s [KF]
[lio] t=1317400992.072 | feat 9005/81253 | map  29413 | icp ok  iter  9 corr  9005 rms 0.2436   92.44 ms | p=(  -17.80  -164.95   6.84) v=4.43 m/s
[lio] t=1317400992.175 | feat 8920/81320 | map  29413 | icp ok  iter 14 corr  8917 rms 0.2509  135.73 ms | p=(  -17.59  -165.39   6.88) v=4.61 m/s
[lio] t=1317400992.279 | feat 8849/81328 | map  29413 | icp ok  iter 11 corr  8846 rms 0.2752  111.71 ms | p=(  -17.36  -165.83   6.91) v=4.79 m/s [KF]
[lio] t=1317400992.384 | feat 8683/81484 | map  29535 | icp ok  iter 10 corr  8682 rms 0.2459  100.80 ms | p=(  -17.11  -166.27   6.93) v=4.91 m/s
[lio] t=1317400992.488 | feat 8590/81649 | map  29535 | icp ok  iter 12 corr  8589 rms 0.2614  114.04 ms | p=(  -16.86  -166.73   6.96) v=5.02 m/s [KF]
[lio] t=1317400992.592 | feat 8690/81724 | map  29706 | icp ok  iter  9 corr  8690 rms 0.2303   89.78 ms | p=(  -16.59  -167.19   7.00) v=5.18 m/s
[lio] t=1317400992.696 | feat 8681/81616 | map  29706 | icp ok  iter  7 corr  8670 rms 0.2534   77.36 ms | p=(  -16.31  -167.67   7.03) v=5.33 m/s [KF]
[lio] t=1317400992.800 | feat 8835/81512 | map  29832 | icp ok  iter 10 corr  8818 rms 0.2352   97.77 ms | p=(  -16.00  -168.16   7.07) v=5.52 m/s
[lio] t=1317400992.904 | feat 8745/81401 | map  29832 | icp ok  iter 11 corr  8710 rms 0.2575   91.18 ms | p=(  -15.70  -168.64   7.11) v=5.58 m/s [KF]
[lio] t=1317400993.009 | feat 8884/80876 | map  29967 | icp ok  iter 12 corr  8867 rms 0.2574  112.54 ms | p=(  -15.35  -169.16   7.14) v=5.87 m/s
[lio] t=1317400993.113 | feat 8856/80144 | map  29967 | icp ok  iter 11 corr  8832 rms 0.2736  103.27 ms | p=(  -15.01  -169.66   7.17) v=5.92 m/s [KF]
[lio] t=1317400993.217 | feat 9031/79365 | map  30120 | icp ok  iter  9 corr  9024 rms 0.2492   80.46 ms | p=(  -14.65  -170.18   7.22) v=6.08 m/s
[lio] t=1317400993.321 | feat 8694/78928 | map  30120 | icp ok  iter 14 corr  8689 rms 0.2890  130.09 ms | p=(  -14.26  -170.71   7.24) v=6.27 m/s [KF]
[lio] t=1317400993.425 | feat 8536/78786 | map  30318 | icp ok  iter  8 corr  8529 rms 0.2368   79.42 ms | p=(  -13.88  -171.24   7.28) v=6.35 m/s
[lio] t=1317400993.529 | feat 8402/78725 | map  30318 | icp ok  iter 15 corr  8392 rms 0.2746  134.00 ms | p=(  -13.45  -171.79   7.30) v=6.59 m/s [KF]
[lio] t=1317400993.633 | feat 8403/78985 | map  30561 | icp ok  iter 12 corr  8400 rms 0.2448  111.58 ms | p=(  -13.04  -172.33   7.35) v=6.65 m/s
[lio] t=1317400993.738 | feat 8294/79377 | map  30561 | icp ok  iter 14 corr  8280 rms 0.2766  127.42 ms | p=(  -12.60  -172.91   7.37) v=6.94 m/s [KF]
[lio] t=1317400993.842 | feat 8097/79810 | map  30707 | icp ok  iter  9 corr  8097 rms 0.2368   80.17 ms | p=(  -12.16  -173.49   7.43) v=7.02 m/s
[lio] t=1317400993.946 | feat 8118/80126 | map  30707 | icp ok  iter 16 corr  8117 rms 0.2789  124.79 ms | p=(  -11.70  -174.10   7.48) v=7.27 m/s [KF]
[lio] t=1317400994.050 | feat 7934/80562 | map  30768 | icp ok  iter  8 corr  7919 rms 0.2528   68.40 ms | p=(  -11.25  -174.71   7.52) v=7.35 m/s
[lio] t=1317400994.154 | feat 7854/80487 | map  30768 | icp ok  iter 13 corr  7803 rms 0.2885  102.88 ms | p=(  -10.78  -175.35   7.57) v=7.56 m/s [KF]
[lio] t=1317400994.259 | feat 7994/80611 | map  30874 | icp ok  iter 10 corr  7960 rms 0.2775   79.27 ms | p=(  -10.32  -176.00   7.60) v=7.67 m/s
[lio] t=1317400994.363 | feat 8068/81148 | map  30874 | icp ok  iter 10 corr  7944 rms 0.3265   83.04 ms | p=(   -9.86  -176.65   7.65) v=7.72 m/s [KF]
[lio] t=1317400994.467 | feat 8070/81552 | map  31287 | icp ok  iter 12 corr  7993 rms 0.3097   94.24 ms | p=(   -9.39  -177.33   7.70) v=7.87 m/s
[lio] t=1317400994.571 | feat 8116/81637 | map  31287 | icp ok  iter 10 corr  7970 rms 0.3766   89.87 ms | p=(   -8.92  -178.01   7.75) v=7.95 m/s [KF]
[lio] t=1317400994.675 | feat 8080/81852 | map  31634 | icp ok  iter  7 corr  8034 rms 0.2993   67.04 ms | p=(   -8.44  -178.71   7.79) v=8.09 m/s
[lio] t=1317400994.779 | feat 8017/82170 | map  31634 | icp ok  iter  9 corr  7880 rms 0.3369   84.58 ms | p=(   -7.97  -179.41   7.85) v=8.13 m/s [KF]
