[INFO] [1789104081.553537444] [lidar_inertial_odometer]: lidar_inertial_odometer ready (point-to-plane ICP)
[INFO] [1789104081.553613840] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789104081.553622125] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789104081.553628363] [lidar_inertial_odometer]:   ring   : selection=all band=[31,63] -> 33/64 ch (dropped 0 above + 31 below)
[INFO] [1789104081.553635722] [lidar_inertial_odometer]:   normal : neighborhood_pca
[INFO] [1789104087.081139235] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789104095.514447028] [lidar_inertial_odometer]: odometer initialized (t=1317400964.327)
[lio] initialized at t=1317400964.326695 | |a|=9.843 m/s^2
[lio] t=1317400979.504 | feat 2072/5717 | map   9697 | icp ok  iter  3 corr  1690 rms 0.0485    6.62 ms | p=(   16.71   -75.71   4.38) v=10.26 m/s [KF]
[lio] t=1317400979.608 | feat 1917/5721 | map   9654 | icp ok  iter  4 corr  1555 rms 0.0433    7.43 ms | p=(   16.26   -76.68   4.39) v=10.25 m/s [KF]
[lio] t=1317400979.712 | feat 2054/5704 | map   9565 | icp ok  iter  4 corr  1615 rms 0.0635    8.89 ms | p=(   15.81   -77.65   4.41) v=10.26 m/s [KF]
[lio] t=1317400979.816 | feat 2073/5721 | map   9516 | icp ok  iter  4 corr  1694 rms 0.0442    9.68 ms | p=(   15.35   -78.62   4.43) v=10.30 m/s [KF]
[lio] t=1317400979.920 | feat 2264/5952 | map   9435 | icp ok  iter  5 corr  1903 rms 0.0508   12.89 ms | p=(   14.90   -79.58   4.44) v=10.27 m/s [KF]
[lio] t=1317400980.024 | feat 2256/6231 | map   9374 | icp ok  iter  4 corr  1842 rms 0.0614   11.28 ms | p=(   14.44   -80.56   4.44) v=10.34 m/s [KF]
[lio] t=1317400980.128 | feat 2154/6164 | map   9350 | icp ok  iter  6 corr  1780 rms 0.0509   15.53 ms | p=(   13.99   -81.52   4.45) v=10.28 m/s [KF]
[lio] t=1317400980.231 | feat 2069/5738 | map   9292 | icp ok  iter  4 corr  1696 rms 0.0756   10.69 ms | p=(   13.54   -82.48   4.46) v=10.20 m/s [KF]
[lio] t=1317400980.335 | feat 1932/5410 | map   9174 | icp ok  iter  6 corr  1569 rms 0.0531   12.94 ms | p=(   13.08   -83.45   4.48) v=10.27 m/s [KF]
[lio] t=1317400980.439 | feat 1897/5400 | map   8825 | icp ok  iter  3 corr  1589 rms 0.0486    7.10 ms | p=(   12.64   -84.42   4.49) v=10.29 m/s [KF]
[lio] t=1317400980.543 | feat 1965/5498 | map   8779 | icp ok  iter  4 corr  1627 rms 0.0498    8.93 ms | p=(   12.19   -85.38   4.50) v=10.26 m/s [KF]
[lio] t=1317400980.646 | feat 2006/5757 | map   8797 | icp ok  iter  4 corr  1670 rms 0.0484    9.42 ms | p=(   11.75   -86.34   4.51) v=10.18 m/s [KF]
[lio] t=1317400980.750 | feat 1998/5983 | map   8798 | icp ok  iter  4 corr  1666 rms 0.0428    8.69 ms | p=(   11.30   -87.30   4.52) v=10.20 m/s [KF]
[lio] t=1317400980.854 | feat 2018/5960 | map   8840 | icp ok  iter 12 corr  1697 rms 0.0534   30.70 ms | p=(   10.87   -88.27   4.53) v=10.24 m/s [KF]
[lio] t=1317400980.958 | feat 2093/5934 | map   8848 | icp ok  iter  3 corr  1820 rms 0.0459    7.19 ms | p=(   10.44   -89.25   4.52) v=10.25 m/s [KF]
[lio] t=1317400981.062 | feat 2124/5888 | map   8809 | icp ok  iter  4 corr  1809 rms 0.0464    8.90 ms | p=(   10.01   -90.22   4.53) v=10.23 m/s [KF]
[lio] t=1317400981.165 | feat 2106/5826 | map   8765 | icp ok  iter  4 corr  1807 rms 0.0473   10.27 ms | p=(    9.58   -91.20   4.55) v=10.27 m/s [KF]
[lio] t=1317400981.269 | feat 2054/5842 | map   8720 | icp ok  iter  4 corr  1783 rms 0.0528    9.92 ms | p=(    9.15   -92.20   4.57) v=10.40 m/s [KF]
[lio] t=1317400981.373 | feat 1874/5665 | map   8712 | icp ok  iter  4 corr  1600 rms 0.0437    9.36 ms | p=(    8.73   -93.19   4.58) v=10.39 m/s [KF]
[lio] t=1317400981.477 | feat 1889/5328 | map   8643 | icp ok  iter  4 corr  1611 rms 0.0376    9.86 ms | p=(    8.30   -94.18   4.58) v=10.42 m/s [KF]
[lio] t=1317400981.580 | feat 1945/5147 | map   8543 | icp ok  iter  4 corr  1674 rms 0.0458    9.05 ms | p=(    7.88   -95.17   4.61) v=10.39 m/s [KF]
[lio] t=1317400981.684 | feat 2062/5038 | map   8409 | icp ok  iter  4 corr  1764 rms 0.0494   10.45 ms | p=(    7.46   -96.17   4.62) v=10.43 m/s [KF]
[lio] t=1317400981.788 | feat 1991/5081 | map   8314 | icp ok  iter  5 corr  1710 rms 0.0383   10.28 ms | p=(    7.04   -97.15   4.64) v=10.33 m/s [KF]
[lio] t=1317400981.892 | feat 2098/5151 | map   8221 | icp ok  iter  4 corr  1796 rms 0.0525    9.73 ms | p=(    6.63   -98.16   4.66) v=10.43 m/s [KF]
[lio] t=1317400981.995 | feat 1991/5294 | map   8199 | icp ok  iter  4 corr  1770 rms 0.0512    9.89 ms | p=(    6.21   -99.17   4.68) v=10.45 m/s [KF]
[lio] t=1317400982.099 | feat 2103/5637 | map   8109 | icp ok  iter  4 corr  1849 rms 0.0495   11.07 ms | p=(    5.80  -100.18   4.70) v=10.52 m/s [KF]
[lio] t=1317400982.203 | feat 2090/5758 | map   8083 | icp ok  iter  4 corr  1869 rms 0.0558   10.65 ms | p=(    5.39  -101.19   4.71) v=10.52 m/s [KF]
[lio] t=1317400982.307 | feat 2048/5729 | map   8113 | icp ok  iter  4 corr  1839 rms 0.0552   10.32 ms | p=(    4.99  -102.18   4.73) v=10.34 m/s [KF]
[lio] t=1317400982.411 | feat 2150/5752 | map   8143 | icp ok  iter  5 corr  1950 rms 0.0516   13.24 ms | p=(    4.56  -103.18   4.77) v=10.46 m/s [KF]
[lio] t=1317400982.514 | feat 2121/5684 | map   8135 | icp ok  iter  4 corr  1950 rms 0.0523   10.74 ms | p=(    4.16  -104.19   4.79) v=10.41 m/s [KF]
[lio] t=1317400982.618 | feat 2087/5598 | map   8043 | icp ok  iter  4 corr  1922 rms 0.0505   10.94 ms | p=(    3.75  -105.19   4.80) v=10.41 m/s [KF]
[lio] t=1317400982.722 | feat 2046/5534 | map   7938 | icp ok  iter  5 corr  1866 rms 0.0487   13.33 ms | p=(    3.34  -106.20   4.83) v=10.43 m/s [KF]
[lio] t=1317400982.826 | feat 2115/5527 | map   7866 | icp ok  iter  3 corr  1915 rms 0.0438    8.72 ms | p=(    2.93  -107.19   4.84) v=10.31 m/s [KF]
[lio] t=1317400982.930 | feat 2135/5700 | map   7854 | icp ok  iter  4 corr  1984 rms 0.0420   10.53 ms | p=(    2.52  -108.19   4.85) v=10.38 m/s [KF]
[lio] t=1317400983.033 | feat 2336/5878 | map   7884 | icp ok  iter  4 corr  2103 rms 0.0429   12.58 ms | p=(    2.11  -109.17   4.86) v=10.27 m/s [KF]
[lio] t=1317400983.137 | feat 2098/5544 | map   7951 | icp ok  iter  8 corr  1912 rms 0.0512   21.26 ms | p=(    1.70  -110.16   4.90) v=10.27 m/s [KF]
[lio] t=1317400983.241 | feat 2187/5574 | map   8041 | icp ok  iter  4 corr  2020 rms 0.0526   11.89 ms | p=(    1.29  -111.14   4.90) v=10.18 m/s [KF]
[lio] t=1317400983.345 | feat 2236/6024 | map   8119 | icp ok  iter  4 corr  2049 rms 0.0498   11.25 ms | p=(    0.87  -112.12   4.91) v=10.21 m/s [KF]
[lio] t=1317400983.449 | feat 2261/6558 | map   8155 | icp ok  iter  4 corr  1962 rms 0.0572   10.37 ms | p=(    0.46  -113.08   4.92) v=10.13 m/s [KF]
[lio] t=1317400983.552 | feat 2111/6702 | map   8292 | icp ok  iter  4 corr  1880 rms 0.0465    9.55 ms | p=(    0.05  -114.05   4.94) v=10.12 m/s [KF]
[lio] t=1317400983.656 | feat 2156/6524 | map   8392 | icp ok  iter  4 corr  1837 rms 0.0559   11.21 ms | p=(   -0.35  -115.03   4.94) v=10.13 m/s [KF]
[lio] t=1317400983.760 | feat 2185/6087 | map   8530 | icp ok  iter  4 corr  1925 rms 0.0472    9.73 ms | p=(   -0.77  -115.99   4.95) v=10.08 m/s [KF]
[lio] t=1317400983.864 | feat 2326/5820 | map   8633 | icp ok  iter  3 corr  2061 rms 0.0486    9.28 ms | p=(   -1.18  -116.95   4.97) v=10.00 m/s [KF]
[lio] t=1317400983.968 | feat 2163/5660 | map   8660 | icp ok  iter 12 corr  1900 rms 0.0569   31.11 ms | p=(   -1.59  -117.92   4.97) v=10.02 m/s [KF]
[lio] t=1317400984.071 | feat 2159/5568 | map   8707 | icp ok  iter  4 corr  1953 rms 0.0602   11.63 ms | p=(   -2.01  -118.85   4.98) v=9.87 m/s [KF]
[lio] t=1317400984.175 | feat 2299/5559 | map   8778 | icp ok  iter  4 corr  2069 rms 0.0479   12.28 ms | p=(   -2.43  -119.79   5.00) v=9.85 m/s [KF]
[lio] t=1317400984.279 | feat 2388/5684 | map   8864 | icp ok  iter  5 corr  2135 rms 0.0520   14.52 ms | p=(   -2.84  -120.73   4.98) v=9.88 m/s [KF]
[lio] t=1317400984.383 | feat 2200/5666 | map   8923 | icp ok  iter  4 corr  1966 rms 0.0674   10.34 ms | p=(   -3.26  -121.67   5.00) v=9.87 m/s [KF]
[lio] t=1317400984.487 | feat 2277/5475 | map   8949 | icp ok  iter  5 corr  2005 rms 0.0485   13.88 ms | p=(   -3.67  -122.60   5.01) v=9.76 m/s [KF]
[lio] t=1317400984.590 | feat 2310/5361 | map   8938 | icp ok  iter  4 corr  2073 rms 0.0490   11.48 ms | p=(   -4.08  -123.53   5.03) v=9.75 m/s [KF]
[lio] t=1317400984.694 | feat 2221/5364 | map   9040 | icp ok  iter  4 corr  1961 rms 0.0584    9.83 ms | p=(   -4.48  -124.44   5.03) v=9.64 m/s
[lio] t=1317400984.798 | feat 2212/5293 | map   9040 | icp ok  iter  4 corr  1887 rms 0.0448   10.04 ms | p=(   -4.88  -125.38   5.04) v=9.69 m/s [KF]
[lio] t=1317400984.902 | feat 2214/5277 | map   9158 | icp ok  iter  4 corr  1990 rms 0.0496   11.31 ms | p=(   -5.28  -126.29   5.04) v=9.63 m/s [KF]
[lio] t=1317400985.006 | feat 2315/5367 | map   9220 | icp ok  iter  4 corr  2067 rms 0.0649   11.93 ms | p=(   -5.68  -127.20   5.04) v=9.54 m/s
[lio] t=1317400985.110 | feat 2171/5367 | map   9220 | icp ok  iter  4 corr  1891 rms 0.0454    9.64 ms | p=(   -6.08  -128.12   5.03) v=9.55 m/s [KF]
[lio] t=1317400985.214 | feat 2149/5348 | map   9321 | icp ok  iter  4 corr  1949 rms 0.0454   10.66 ms | p=(   -6.47  -129.01   5.02) v=9.40 m/s
[lio] t=1317400985.317 | feat 2088/5224 | map   9321 | icp ok  iter  3 corr  1854 rms 0.0531    7.65 ms | p=(   -6.86  -129.92   5.02) v=9.43 m/s [KF]
[lio] t=1317400985.421 | feat 2085/5486 | map   9348 | icp ok  iter  5 corr  1878 rms 0.0455   11.54 ms | p=(   -7.25  -130.81   5.03) v=9.37 m/s
[lio] t=1317400985.525 | feat 2060/5854 | map   9348 | icp ok  iter  4 corr  1820 rms 0.0607   10.77 ms | p=(   -7.65  -131.70   5.04) v=9.29 m/s [KF]
[lio] t=1317400985.629 | feat 2024/6181 | map   9491 | icp ok  iter  5 corr  1733 rms 0.0594   13.17 ms | p=(   -8.03  -132.57   5.05) v=9.18 m/s
[lio] t=1317400985.733 | feat 2220/6329 | map   9491 | icp ok  iter  4 corr  1808 rms 0.0513   10.51 ms | p=(   -8.42  -133.45   5.06) v=9.11 m/s [KF]
[lio] t=1317400985.837 | feat 2407/6324 | map   9723 | icp ok  iter  3 corr  2079 rms 0.0519   10.18 ms | p=(   -8.78  -134.29   5.07) v=8.88 m/s
[lio] t=1317400985.941 | feat 2348/6288 | map   9723 | icp ok  iter  4 corr  1980 rms 0.0535   12.62 ms | p=(   -9.15  -135.15   5.07) v=8.82 m/s [KF]
[lio] t=1317400986.045 | feat 2446/6193 | map   9956 | icp ok  iter  4 corr  2100 rms 0.0464   11.95 ms | p=(   -9.51  -135.97   5.07) v=8.57 m/s
[lio] t=1317400986.149 | feat 2446/6148 | map   9956 | icp ok  iter  4 corr  2066 rms 0.0485   10.90 ms | p=(   -9.86  -136.78   5.06) v=8.38 m/s [KF]
[lio] t=1317400986.253 | feat 2313/5851 | map  10102 | icp ok  iter  7 corr  1970 rms 0.0475   19.89 ms | p=(  -10.21  -137.58   5.04) v=8.34 m/s
[lio] t=1317400986.356 | feat 2251/5555 | map  10102 | icp ok  iter  5 corr  1894 rms 0.0749   12.69 ms | p=(  -10.56  -138.35   5.05) v=8.08 m/s [KF]
[lio] t=1317400986.460 | feat 2224/5379 | map  10203 | icp ok  iter  5 corr  1841 rms 0.0522   13.11 ms | p=(  -10.90  -139.12   5.05) v=7.93 m/s
[lio] t=1317400986.564 | feat 2122/4927 | map  10203 | icp ok  iter  4 corr  1695 rms 0.0579    9.10 ms | p=(  -11.23  -139.86   5.06) v=7.70 m/s [KF]
[lio] t=1317400986.668 | feat 1877/4626 | map  10252 | icp ok  iter  4 corr  1582 rms 0.0567    8.37 ms | p=(  -11.55  -140.58   5.07) v=7.51 m/s
[lio] t=1317400986.772 | feat 1847/4404 | map  10252 | icp ok  iter 12 corr  1565 rms 0.0473   22.42 ms | p=(  -11.86  -141.30   5.09) v=7.36 m/s [KF]
[lio] t=1317400986.876 | feat 1827/4174 | map  10227 | icp ok  iter  5 corr  1546 rms 0.0576   11.45 ms | p=(  -12.14  -141.98   5.10) v=6.99 m/s
[lio] t=1317400986.980 | feat 1709/4053 | map  10227 | icp ok  iter  4 corr  1386 rms 0.0705    8.58 ms | p=(  -12.42  -142.63   5.12) v=6.69 m/s [KF]
[lio] t=1317400987.084 | feat 1575/4005 | map  10209 | icp ok  iter  4 corr  1303 rms 0.0555    7.82 ms | p=(  -12.68  -143.27   5.12) v=6.46 m/s
[lio] t=1317400987.188 | feat 1622/4350 | map  10209 | icp ok  iter  4 corr  1259 rms 0.0572    7.78 ms | p=(  -12.93  -143.86   5.12) v=6.12 m/s [KF]
[lio] t=1317400987.292 | feat 1957/5010 | map  10171 | icp ok  iter  4 corr  1519 rms 0.0559    9.97 ms | p=(  -13.17  -144.44   5.13) v=5.84 m/s
[lio] t=1317400987.396 | feat 1851/5658 | map  10171 | icp ok  iter  4 corr  1306 rms 0.0586    7.34 ms | p=(  -13.38  -144.99   5.15) v=5.55 m/s [KF]
[lio] t=1317400987.500 | feat 1944/6348 | map  10118 | icp ok  iter  4 corr  1391 rms 0.0454    8.04 ms | p=(  -13.59  -145.51   5.15) v=5.24 m/s
[lio] t=1317400987.604 | feat 2226/6478 | map  10118 | icp ok  iter  4 corr  1567 rms 0.0612    9.28 ms | p=(  -13.79  -146.01   5.17) v=5.08 m/s [KF]
[lio] t=1317400987.708 | feat 2233/6545 | map  10220 | icp ok  iter  4 corr  1703 rms 0.0556    9.65 ms | p=(  -13.99  -146.51   5.17) v=5.01 m/s
[lio] t=1317400987.812 | feat 2332/6725 | map  10220 | icp ok  iter  4 corr  1684 rms 0.0691    9.87 ms | p=(  -14.18  -146.99   5.18) v=4.98 m/s [KF]
[lio] t=1317400987.916 | feat 2479/6964 | map  10279 | icp ok  iter  4 corr  1921 rms 0.0503   11.32 ms | p=(  -14.37  -147.48   5.18) v=4.98 m/s
[lio] t=1317400988.020 | feat 2425/7189 | map  10279 | icp ok  iter  4 corr  1871 rms 0.0600   10.28 ms | p=(  -14.55  -147.97   5.19) v=5.00 m/s [KF]
[lio] t=1317400988.124 | feat 2352/7184 | map  10350 | icp ok  iter  3 corr  1804 rms 0.0616    8.14 ms | p=(  -14.74  -148.46   5.19) v=4.97 m/s
[lio] t=1317400988.228 | feat 2548/7232 | map  10350 | icp ok  iter  3 corr  1961 rms 0.0850    8.93 ms | p=(  -14.93  -148.94   5.20) v=4.93 m/s [KF]
[lio] t=1317400988.332 | feat 2537/7379 | map  10479 | icp ok  iter  4 corr  1969 rms 0.0558   10.89 ms | p=(  -15.12  -149.41   5.22) v=4.89 m/s
[lio] t=1317400988.437 | feat 2721/7494 | map  10479 | icp ok  iter  6 corr  2130 rms 0.0503   17.53 ms | p=(  -15.31  -149.88   5.23) v=4.80 m/s [KF]
[lio] t=1317400988.541 | feat 2710/7604 | map  10598 | icp ok  iter  4 corr  2198 rms 0.0471   11.58 ms | p=(  -15.49  -150.35   5.23) v=4.84 m/s
[lio] t=1317400988.645 | feat 2864/7589 | map  10598 | icp ok  iter  3 corr  2267 rms 0.0556   10.17 ms | p=(  -15.68  -150.82   5.22) v=4.81 m/s [KF]
[lio] t=1317400988.749 | feat 2716/7616 | map  10782 | icp ok  iter  4 corr  2186 rms 0.0561   11.78 ms | p=(  -15.86  -151.27   5.23) v=4.73 m/s
[lio] t=1317400988.853 | feat 2832/7637 | map  10782 | icp ok  iter  4 corr  2218 rms 0.0537   12.72 ms | p=(  -16.05  -151.73   5.23) v=4.73 m/s
[lio] t=1317400988.957 | feat 2960/7947 | map  10782 | icp ok  iter  4 corr  2338 rms 0.0657   11.87 ms | p=(  -16.24  -152.19   5.23) v=4.77 m/s [KF]
[lio] t=1317400989.061 | feat 2795/7989 | map  10989 | icp ok  iter  4 corr  2301 rms 0.0469   12.94 ms | p=(  -16.43  -152.65   5.23) v=4.73 m/s
[lio] t=1317400989.165 | feat 2997/8374 | map  10989 | icp ok  iter  3 corr  2418 rms 0.0484   11.47 ms | p=(  -16.62  -153.10   5.24) v=4.68 m/s
[lio] t=1317400989.269 | feat 3140/8660 | map  10989 | icp ok  iter  4 corr  2520 rms 0.0593   13.05 ms | p=(  -16.81  -153.55   5.24) v=4.72 m/s [KF]
[lio] t=1317400989.373 | feat 3128/8649 | map  11217 | icp ok  iter  4 corr  2640 rms 0.0456   13.42 ms | p=(  -17.00  -154.00   5.25) v=4.64 m/s
[lio] t=1317400989.477 | feat 3114/8789 | map  11217 | icp ok  iter  4 corr  2571 rms 0.0475   15.37 ms | p=(  -17.19  -154.45   5.25) v=4.65 m/s
[lio] t=1317400989.581 | feat 2979/8754 | map  11217 | icp ok  iter  5 corr  2415 rms 0.0513   15.59 ms | p=(  -17.38  -154.90   5.24) v=4.64 m/s [KF]
[lio] t=1317400989.685 | feat 3107/8778 | map  11454 | icp ok  iter  4 corr  2631 rms 0.0606   15.78 ms | p=(  -17.54  -155.34   5.25) v=4.53 m/s
[lio] t=1317400989.789 | feat 3204/8931 | map  11454 | icp ok  iter  4 corr  2693 rms 0.0662   15.66 ms | p=(  -17.72  -155.76   5.25) v=4.42 m/s
[lio] t=1317400989.893 | feat 3246/9037 | map  11454 | icp ok  iter  5 corr  2702 rms 0.0632   19.71 ms | p=(  -17.88  -156.21   5.24) v=4.43 m/s [KF]
[lio] t=1317400989.996 | feat 3137/8836 | map  11671 | icp ok  iter  5 corr  2653 rms 0.0789   22.30 ms | p=(  -18.03  -156.66   5.24) v=4.46 m/s
[lio] t=1317400990.100 | feat 3078/8890 | map  11671 | icp ok  iter  4 corr  2533 rms 0.1062   16.99 ms | p=(  -18.16  -157.09   5.24) v=4.34 m/s
[lio] t=1317400990.204 | feat 3062/8995 | map  11671 | icp ok  iter  5 corr  2488 rms 0.1266   20.33 ms | p=(  -18.29  -157.52   5.26) v=4.23 m/s [KF]
[lio] t=1317400990.307 | feat 3142/9190 | map  11972 | icp ok  iter  6 corr  2668 rms 0.1149   25.01 ms | p=(  -18.40  -157.94   5.26) v=4.17 m/s
[lio] t=1317400990.411 | feat 3117/9358 | map  11972 | icp ok  iter  8 corr  2618 rms 0.1132   32.94 ms | p=(  -18.50  -158.33   5.27) v=3.94 m/s
[lio] t=1317400990.515 | feat 3125/9383 | map  11972 | icp ok  iter  5 corr  2614 rms 0.1233   20.50 ms | p=(  -18.60  -158.72   5.28) v=3.86 m/s [KF]
[lio] t=1317400990.618 | feat 3079/9318 | map  12227 | icp ok  iter  5 corr  2592 rms 0.0950   19.99 ms | p=(  -18.66  -159.11   5.28) v=3.78 m/s
[lio] t=1317400990.722 | feat 2941/9266 | map  12227 | icp ok  iter  5 corr  2512 rms 0.0989   18.71 ms | p=(  -18.72  -159.50   5.28) v=3.76 m/s
[lio] t=1317400990.826 | feat 2927/9213 | map  12227 | icp ok  iter  6 corr  2431 rms 0.1329   24.29 ms | p=(  -18.77  -159.88   5.29) v=3.66 m/s [KF]
[lio] t=1317400990.929 | feat 2873/9299 | map  12406 | icp ok  iter  5 corr  2436 rms 0.0850   19.16 ms | p=(  -18.80  -160.25   5.30) v=3.63 m/s
[lio] t=1317400991.033 | feat 2722/9291 | map  12406 | icp ok  iter  5 corr  2326 rms 0.1063   18.95 ms | p=(  -18.79  -160.66   5.31) v=3.77 m/s
[lio] t=1317400991.137 | feat 2826/9267 | map  12406 | icp ok  iter  8 corr  2365 rms 0.1115   29.85 ms | p=(  -18.77  -161.03   5.31) v=3.64 m/s [KF]
[lio] t=1317400991.241 | feat 2649/9158 | map  12586 | icp ok  iter  5 corr  2218 rms 0.0870   17.09 ms | p=(  -18.75  -161.42   5.32) v=3.70 m/s
[lio] t=1317400991.345 | feat 2698/9069 | map  12586 | icp ok  iter  5 corr  2264 rms 0.0914   17.20 ms | p=(  -18.70  -161.81   5.33) v=3.78 m/s
[lio] t=1317400991.448 | feat 2792/9107 | map  12586 | icp ok  iter  4 corr  2330 rms 0.1021   14.90 ms | p=(  -18.65  -162.22   5.35) v=3.96 m/s [KF]
[lio] t=1317400991.552 | feat 2603/9063 | map  12672 | icp ok  iter  5 corr  2205 rms 0.0686   15.44 ms | p=(  -18.59  -162.61   5.37) v=3.90 m/s
[lio] t=1317400991.656 | feat 2520/9088 | map  12672 | icp ok  iter 12 corr  2076 rms 0.0837   40.58 ms | p=(  -18.50  -163.00   5.39) v=3.90 m/s
[lio] t=1317400991.760 | feat 2661/9013 | map  12672 | icp ok  iter  4 corr  2243 rms 0.0993   14.24 ms | p=(  -18.37  -163.41   5.41) v=4.06 m/s [KF]
[lio] t=1317400991.864 | feat 2546/8980 | map  12707 | icp ok  iter  6 corr  2168 rms 0.0693   20.80 ms | p=(  -18.25  -163.82   5.43) v=4.16 m/s
[lio] t=1317400991.968 | feat 2593/8908 | map  12707 | icp ok  iter  6 corr  2216 rms 0.0883   20.70 ms | p=(  -18.09  -164.23   5.45) v=4.25 m/s
[lio] t=1317400992.072 | feat 2612/8999 | map  12707 | icp ok  iter  6 corr  2177 rms 0.0764   20.26 ms | p=(  -17.94  -164.66   5.47) v=4.35 m/s [KF]
[lio] t=1317400992.175 | feat 2586/8903 | map  12804 | icp ok  iter  6 corr  2192 rms 0.0829   19.50 ms | p=(  -17.74  -165.10   5.50) v=4.58 m/s
[lio] t=1317400992.279 | feat 2462/8853 | map  12804 | icp ok  iter  7 corr  2034 rms 0.0853   22.20 ms | p=(  -17.51  -165.53   5.53) v=4.71 m/s
[lio] t=1317400992.384 | feat 2446/8683 | map  12804 | icp ok  iter  5 corr  1970 rms 0.0933   14.67 ms | p=(  -17.29  -165.96   5.55) v=4.78 m/s [KF]
[lio] t=1317400992.488 | feat 2385/8586 | map  12888 | icp ok  iter  6 corr  2001 rms 0.0700   18.04 ms | p=(  -17.05  -166.41   5.57) v=4.89 m/s
[lio] t=1317400992.592 | feat 2338/8688 | map  12888 | icp ok  iter  5 corr  1927 rms 0.0868   15.30 ms | p=(  -16.78  -166.90   5.60) v=5.25 m/s [KF]
[lio] t=1317400992.696 | feat 2354/8681 | map  12851 | icp ok  iter  6 corr  1919 rms 0.0697   17.33 ms | p=(  -16.51  -167.34   5.64) v=5.12 m/s
[lio] t=1317400992.800 | feat 2298/8833 | map  12851 | icp ok  iter  9 corr  1921 rms 0.0700   24.93 ms | p=(  -16.27  -167.77   5.67) v=4.97 m/s [KF]
[lio] t=1317400992.904 | feat 2295/8761 | map  12871 | icp ok  iter  6 corr  1922 rms 0.0771   18.12 ms | p=(  -15.90  -168.31   5.71) v=5.83 m/s
[lio] t=1317400993.009 | feat 2116/8885 | map  12871 | icp ok  iter  5 corr  1723 rms 0.0751   13.31 ms | p=(  -15.58  -168.79   5.73) v=5.73 m/s [KF]
[lio] t=1317400993.113 | feat 2205/8861 | map  12791 | icp ok  iter  7 corr  1834 rms 0.0686   19.22 ms | p=(  -15.22  -169.32   5.76) v=6.08 m/s
[lio] t=1317400993.217 | feat 2370/9031 | map  12791 | icp ok  iter  6 corr  1964 rms 0.0762   17.35 ms | p=(  -14.89  -169.83   5.80) v=5.97 m/s [KF]
[lio] t=1317400993.321 | feat 2237/8693 | map  12702 | icp ok  iter  6 corr  1845 rms 0.0788   17.11 ms | p=(  -14.49  -170.35   5.83) v=6.27 m/s
[lio] t=1317400993.425 | feat 2396/8541 | map  12702 | icp ok  iter  4 corr  1947 rms 0.0769   13.21 ms | p=(  -14.14  -170.87   5.85) v=6.16 m/s [KF]
[lio] t=1317400993.529 | feat 2279/8399 | map  12737 | icp ok  iter  7 corr  1833 rms 0.0648   19.35 ms | p=(  -13.76  -171.40   5.88) v=6.28 m/s
[lio] t=1317400993.633 | feat 2346/8381 | map  12737 | icp ok  iter 12 corr  1892 rms 0.0673   35.53 ms | p=(  -13.30  -172.00   5.92) v=6.96 m/s [KF]
[lio] t=1317400993.738 | feat 2248/8286 | map  12734 | icp ok  iter  5 corr  1825 rms 0.0620   14.00 ms | p=(  -12.88  -172.56   5.93) v=6.92 m/s
[lio] t=1317400993.842 | feat 2309/8084 | map  12734 | icp ok  iter  4 corr  1834 rms 0.0596   12.94 ms | p=(  -12.48  -173.13   5.99) v=6.83 m/s [KF]
[lio] t=1317400993.946 | feat 2264/8124 | map  12788 | icp ok  iter  7 corr  1848 rms 0.0563   19.64 ms | p=(  -12.02  -173.73   6.02) v=7.13 m/s
[lio] t=1317400994.050 | feat 2325/7919 | map  12788 | icp ok  iter  5 corr  1890 rms 0.0593   15.27 ms | p=(  -11.50  -174.41   6.06) v=7.87 m/s [KF]
[lio] t=1317400994.154 | feat 2147/7857 | map  12886 | icp ok  iter  5 corr  1756 rms 0.0505   12.05 ms | p=(  -11.07  -175.01   6.11) v=7.46 m/s
[lio] t=1317400994.259 | feat 2180/7993 | map  12886 | icp ok  iter  4 corr  1780 rms 0.0585   10.34 ms | p=(  -10.61  -175.66   6.14) v=7.65 m/s [KF]
[lio] t=1317400994.363 | feat 2132/8067 | map  12995 | icp ok  iter  6 corr  1690 rms 0.0673   14.91 ms | p=(  -10.15  -176.31   6.19) v=7.69 m/s
[lio] t=1317400994.467 | feat 2069/8071 | map  12995 | icp ok  iter  5 corr  1607 rms 0.0556   11.36 ms | p=(   -9.68  -176.99   6.23) v=7.85 m/s [KF]
[lio] t=1317400994.571 | feat 2115/8117 | map  13119 | icp ok  iter  4 corr  1667 rms 0.0657    9.45 ms | p=(   -9.20  -177.69   6.27) v=8.05 m/s
[lio] t=1317400994.675 | feat 2045/8077 | map  13119 | icp ok  iter  4 corr  1518 rms 0.0720    9.12 ms | p=(   -8.72  -178.38   6.31) v=8.14 m/s [KF]
[lio] t=1317400994.779 | feat 2087/8013 | map  13238 | icp ok  iter 12 corr  1694 rms 0.0693   31.11 ms | p=(   -8.27  -179.09   6.35) v=8.13 m/s
