[INFO] [1789098663.004232884] [lidar_inertial_odometer]: lidar_inertial_odometer ready (fused point-to-point + point-to-plane ICP)
[INFO] [1789098663.004316795] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789098663.004325119] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789098663.004331253] [lidar_inertial_odometer]:   ring   : selection=all band=[31,63] -> 33/64 ch (dropped 0 above + 31 below)
[INFO] [1789098663.004338427] [lidar_inertial_odometer]:   normal : neighborhood_pca
[INFO] [1789098663.004343877] [lidar_inertial_odometer]:   icp    : alpha (point) 0, beta (plane) 1, huber 0.2 m
[INFO] [1789098668.525020541] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789098676.951969996] [lidar_inertial_odometer]: odometer initialized (t=1317400964.327)
[lio] initialized at t=1317400964.326695 | |a|=9.843 m/s^2
[lio] t=1317400979.296 | feat 2124/6101 | map   9893 | icp ok  iter  3 corr  1742 rms 0.0495    8.81 ms | p=(   17.60   -73.76   4.35) v=10.26 m/s [KF]
[lio] t=1317400979.400 | feat 2189/5877 | map   9911 | icp ok  iter  4 corr  1819 rms 0.0424   11.72 ms | p=(   17.15   -74.74   4.37) v=10.32 m/s [KF]
[lio] t=1317400979.504 | feat 2055/5718 | map   9852 | icp ok  iter  5 corr  1656 rms 0.0486   13.29 ms | p=(   16.71   -75.71   4.38) v=10.28 m/s [KF]
[lio] t=1317400979.608 | feat 1944/5721 | map   9784 | icp ok  iter  4 corr  1573 rms 0.0434    9.58 ms | p=(   16.26   -76.68   4.39) v=10.25 m/s [KF]
[lio] t=1317400979.712 | feat 2052/5705 | map   9716 | icp ok  iter  4 corr  1603 rms 0.0525   10.99 ms | p=(   15.81   -77.65   4.40) v=10.29 m/s [KF]
[lio] t=1317400979.816 | feat 2105/5719 | map   9702 | icp ok  iter  4 corr  1719 rms 0.0708   11.43 ms | p=(   15.35   -78.61   4.43) v=10.25 m/s [KF]
[lio] t=1317400979.920 | feat 2276/5950 | map   9643 | icp ok  iter  5 corr  1916 rms 0.0503   17.18 ms | p=(   14.90   -79.58   4.44) v=10.26 m/s [KF]
[lio] t=1317400980.024 | feat 2250/6232 | map   9582 | icp ok  iter  4 corr  1826 rms 0.0612   12.16 ms | p=(   14.44   -80.56   4.44) v=10.35 m/s [KF]
[lio] t=1317400980.128 | feat 2158/6165 | map   9555 | icp ok  iter  5 corr  1782 rms 0.0506   14.23 ms | p=(   13.99   -81.53   4.45) v=10.29 m/s [KF]
[lio] t=1317400980.231 | feat 2057/5739 | map   9467 | icp ok  iter 12 corr  1671 rms 0.0531   34.35 ms | p=(   13.53   -82.49   4.46) v=10.28 m/s [KF]
[lio] t=1317400980.335 | feat 1935/5409 | map   9351 | icp ok  iter  4 corr  1560 rms 0.0541   10.97 ms | p=(   13.08   -83.45   4.48) v=10.24 m/s [KF]
[lio] t=1317400980.439 | feat 1896/5400 | map   8950 | icp ok  iter  3 corr  1573 rms 0.0479    8.23 ms | p=(   12.64   -84.42   4.49) v=10.27 m/s [KF]
[lio] t=1317400980.543 | feat 1968/5499 | map   8892 | icp ok  iter  4 corr  1627 rms 0.0508    9.80 ms | p=(   12.19   -85.39   4.50) v=10.25 m/s [KF]
[lio] t=1317400980.646 | feat 1993/5755 | map   8880 | icp ok  iter  3 corr  1647 rms 0.0487    8.44 ms | p=(   11.75   -86.34   4.51) v=10.18 m/s [KF]
[lio] t=1317400980.750 | feat 2001/5985 | map   8860 | icp ok  iter  3 corr  1672 rms 0.0428    9.55 ms | p=(   11.30   -87.31   4.52) v=10.19 m/s [KF]
[lio] t=1317400980.854 | feat 2019/5960 | map   8888 | icp ok  iter  3 corr  1680 rms 0.0538    8.61 ms | p=(   10.87   -88.28   4.53) v=10.24 m/s [KF]
[lio] t=1317400980.958 | feat 2084/5935 | map   8853 | icp ok  iter  3 corr  1812 rms 0.0466    9.28 ms | p=(   10.44   -89.25   4.52) v=10.23 m/s [KF]
[lio] t=1317400981.062 | feat 2127/5888 | map   8817 | icp ok  iter  3 corr  1824 rms 0.0463    9.54 ms | p=(   10.02   -90.22   4.53) v=10.23 m/s [KF]
[lio] t=1317400981.165 | feat 2106/5826 | map   8772 | icp ok  iter  5 corr  1806 rms 0.0475   14.51 ms | p=(    9.58   -91.20   4.55) v=10.27 m/s [KF]
[lio] t=1317400981.269 | feat 2054/5842 | map   8727 | icp ok  iter  6 corr  1775 rms 0.0532   17.84 ms | p=(    9.15   -92.20   4.56) v=10.41 m/s [KF]
[lio] t=1317400981.373 | feat 1878/5664 | map   8721 | icp ok  iter  4 corr  1609 rms 0.0436   10.48 ms | p=(    8.73   -93.19   4.57) v=10.39 m/s [KF]
[lio] t=1317400981.477 | feat 1890/5329 | map   8658 | icp ok  iter  4 corr  1613 rms 0.0375   11.69 ms | p=(    8.30   -94.19   4.58) v=10.43 m/s [KF]
[lio] t=1317400981.580 | feat 1943/5147 | map   8555 | icp ok  iter  4 corr  1670 rms 0.0455   11.41 ms | p=(    7.89   -95.18   4.61) v=10.38 m/s [KF]
[lio] t=1317400981.684 | feat 2062/5038 | map   8421 | icp ok  iter  3 corr  1767 rms 0.0478    9.27 ms | p=(    7.46   -96.18   4.62) v=10.44 m/s [KF]
[lio] t=1317400981.788 | feat 1989/5080 | map   8315 | icp ok  iter  4 corr  1711 rms 0.0387   10.38 ms | p=(    7.04   -97.16   4.64) v=10.34 m/s [KF]
[lio] t=1317400981.892 | feat 2097/5152 | map   8228 | icp ok  iter  3 corr  1800 rms 0.0544   10.54 ms | p=(    6.63   -98.17   4.66) v=10.44 m/s [KF]
[lio] t=1317400981.995 | feat 1994/5295 | map   8204 | icp ok  iter  4 corr  1771 rms 0.0508   12.49 ms | p=(    6.21   -99.17   4.68) v=10.45 m/s [KF]
[lio] t=1317400982.099 | feat 2104/5637 | map   8113 | icp ok  iter  4 corr  1850 rms 0.0493   12.71 ms | p=(    5.80  -100.19   4.70) v=10.51 m/s [KF]
[lio] t=1317400982.203 | feat 2090/5758 | map   8098 | icp ok  iter  4 corr  1866 rms 0.0550   12.66 ms | p=(    5.39  -101.20   4.71) v=10.52 m/s [KF]
[lio] t=1317400982.307 | feat 2048/5729 | map   8120 | icp ok  iter  5 corr  1838 rms 0.0550   15.56 ms | p=(    4.99  -102.18   4.73) v=10.34 m/s [KF]
[lio] t=1317400982.411 | feat 2150/5752 | map   8151 | icp ok  iter  4 corr  1945 rms 0.0516   12.64 ms | p=(    4.56  -103.19   4.77) v=10.46 m/s [KF]
[lio] t=1317400982.514 | feat 2121/5684 | map   8142 | icp ok  iter  4 corr  1950 rms 0.0522   12.67 ms | p=(    4.16  -104.19   4.79) v=10.41 m/s [KF]
[lio] t=1317400982.618 | feat 2087/5598 | map   8041 | icp ok  iter  3 corr  1923 rms 0.0507   11.13 ms | p=(    3.75  -105.19   4.80) v=10.40 m/s [KF]
[lio] t=1317400982.722 | feat 2066/5534 | map   7950 | icp ok  iter  5 corr  1888 rms 0.0487   15.91 ms | p=(    3.34  -106.20   4.83) v=10.45 m/s [KF]
[lio] t=1317400982.826 | feat 2113/5524 | map   7875 | icp ok  iter  3 corr  1914 rms 0.0443   10.46 ms | p=(    2.93  -107.19   4.84) v=10.30 m/s [KF]
[lio] t=1317400982.930 | feat 2141/5699 | map   7861 | icp ok  iter  4 corr  1984 rms 0.0422   13.34 ms | p=(    2.52  -108.19   4.85) v=10.38 m/s [KF]
[lio] t=1317400983.033 | feat 2327/5880 | map   7882 | icp ok  iter  4 corr  2092 rms 0.0417   13.34 ms | p=(    2.11  -109.17   4.86) v=10.26 m/s [KF]
[lio] t=1317400983.137 | feat 2099/5545 | map   7939 | icp ok  iter  4 corr  1913 rms 0.0511   12.48 ms | p=(    1.70  -110.17   4.90) v=10.28 m/s [KF]
[lio] t=1317400983.241 | feat 2188/5574 | map   8024 | icp ok  iter  3 corr  2020 rms 0.0529   10.98 ms | p=(    1.29  -111.14   4.90) v=10.18 m/s [KF]
[lio] t=1317400983.345 | feat 2236/6024 | map   8107 | icp ok  iter  4 corr  2053 rms 0.0505   14.54 ms | p=(    0.87  -112.12   4.91) v=10.21 m/s [KF]
[lio] t=1317400983.449 | feat 2239/6557 | map   8136 | icp ok  iter  3 corr  1943 rms 0.0572   10.72 ms | p=(    0.46  -113.09   4.92) v=10.14 m/s [KF]
[lio] t=1317400983.552 | feat 2125/6703 | map   8270 | icp ok  iter  3 corr  1894 rms 0.0475    9.91 ms | p=(    0.05  -114.06   4.94) v=10.15 m/s [KF]
[lio] t=1317400983.656 | feat 2140/6520 | map   8361 | icp ok  iter  3 corr  1821 rms 0.0500   10.49 ms | p=(   -0.35  -115.03   4.94) v=10.11 m/s [KF]
[lio] t=1317400983.760 | feat 2186/6087 | map   8500 | icp ok  iter  4 corr  1922 rms 0.0468   13.03 ms | p=(   -0.77  -116.00   4.95) v=10.08 m/s [KF]
[lio] t=1317400983.864 | feat 2300/5819 | map   8607 | icp ok  iter  4 corr  2031 rms 0.0491   13.67 ms | p=(   -1.18  -116.95   4.97) v=10.00 m/s [KF]
[lio] t=1317400983.968 | feat 2159/5662 | map   8640 | icp ok  iter  5 corr  1892 rms 0.0568   16.08 ms | p=(   -1.59  -117.92   4.97) v=10.02 m/s [KF]
[lio] t=1317400984.071 | feat 2162/5569 | map   8688 | icp ok  iter  3 corr  1954 rms 0.0599    9.89 ms | p=(   -2.00  -118.86   4.98) v=9.87 m/s [KF]
[lio] t=1317400984.175 | feat 2280/5560 | map   8755 | icp ok  iter  4 corr  2050 rms 0.0476   14.30 ms | p=(   -2.43  -119.79   5.00) v=9.85 m/s [KF]
[lio] t=1317400984.279 | feat 2388/5684 | map   8839 | icp ok  iter  4 corr  2135 rms 0.0526   14.20 ms | p=(   -2.84  -120.74   4.98) v=9.88 m/s [KF]
[lio] t=1317400984.383 | feat 2199/5666 | map   8907 | icp ok  iter  3 corr  1963 rms 0.0674   10.16 ms | p=(   -3.26  -121.67   5.00) v=9.86 m/s [KF]
[lio] t=1317400984.487 | feat 2287/5476 | map   8943 | icp ok  iter  4 corr  2012 rms 0.0481   14.92 ms | p=(   -3.66  -122.60   5.01) v=9.76 m/s [KF]
[lio] t=1317400984.590 | feat 2312/5362 | map   8934 | icp ok  iter  3 corr  2078 rms 0.0492   11.60 ms | p=(   -4.08  -123.53   5.03) v=9.75 m/s [KF]
[lio] t=1317400984.694 | feat 2222/5366 | map   9034 | icp ok  iter  4 corr  1962 rms 0.0638   12.65 ms | p=(   -4.47  -124.45   5.03) v=9.64 m/s
[lio] t=1317400984.798 | feat 2238/5295 | map   9034 | icp ok  iter  4 corr  1912 rms 0.0440   12.31 ms | p=(   -4.88  -125.38   5.03) v=9.69 m/s [KF]
[lio] t=1317400984.902 | feat 2182/5279 | map   9155 | icp ok  iter  4 corr  1959 rms 0.0497   14.31 ms | p=(   -5.28  -126.29   5.03) v=9.60 m/s
[lio] t=1317400985.006 | feat 2355/5367 | map   9155 | icp ok  iter  4 corr  2086 rms 0.0742   15.35 ms | p=(   -5.68  -127.21   5.04) v=9.59 m/s [KF]
[lio] t=1317400985.110 | feat 2190/5368 | map   9301 | icp ok  iter  3 corr  1997 rms 0.0475   10.29 ms | p=(   -6.07  -128.12   5.03) v=9.52 m/s
[lio] t=1317400985.214 | feat 2177/5351 | map   9301 | icp ok  iter  3 corr  1960 rms 0.0501   10.17 ms | p=(   -6.46  -129.02   5.02) v=9.43 m/s [KF]
[lio] t=1317400985.317 | feat 2087/5227 | map   9320 | icp ok  iter  4 corr  1865 rms 0.0484   12.94 ms | p=(   -6.86  -129.92   5.03) v=9.43 m/s
[lio] t=1317400985.421 | feat 2083/5487 | map   9320 | icp ok  iter  4 corr  1815 rms 0.0508   12.69 ms | p=(   -7.25  -130.82   5.03) v=9.37 m/s [KF]
[lio] t=1317400985.525 | feat 2063/5860 | map   9389 | icp ok  iter  3 corr  1825 rms 0.0511    9.90 ms | p=(   -7.64  -131.70   5.04) v=9.29 m/s
[lio] t=1317400985.629 | feat 2036/6179 | map   9389 | icp ok  iter  4 corr  1663 rms 0.0650   12.64 ms | p=(   -8.03  -132.58   5.05) v=9.17 m/s [KF]
[lio] t=1317400985.733 | feat 2213/6329 | map   9578 | icp ok  iter  4 corr  1877 rms 0.0526   12.44 ms | p=(   -8.41  -133.45   5.05) v=9.13 m/s
[lio] t=1317400985.837 | feat 2398/6324 | map   9578 | icp ok  iter  3 corr  2057 rms 0.0564   10.80 ms | p=(   -8.79  -134.31   5.06) v=8.94 m/s [KF]
[lio] t=1317400985.941 | feat 2362/6291 | map   9875 | icp ok  iter  4 corr  2041 rms 0.0444   14.28 ms | p=(   -9.15  -135.15   5.07) v=8.76 m/s
[lio] t=1317400986.045 | feat 2436/6193 | map   9875 | icp ok  iter  4 corr  2066 rms 0.0555   14.24 ms | p=(   -9.51  -135.97   5.07) v=8.57 m/s [KF]
[lio] t=1317400986.149 | feat 2447/6148 | map  10068 | icp ok  iter  4 corr  2098 rms 0.0591   15.35 ms | p=(   -9.86  -136.79   5.05) v=8.41 m/s
[lio] t=1317400986.253 | feat 2311/5851 | map  10068 | icp ok  iter  3 corr  1935 rms 0.0533   11.38 ms | p=(  -10.21  -137.60   5.04) v=8.36 m/s [KF]
[lio] t=1317400986.356 | feat 2238/5557 | map  10171 | icp ok  iter  3 corr  1907 rms 0.0674   10.02 ms | p=(  -10.56  -138.37   5.05) v=8.13 m/s
[lio] t=1317400986.460 | feat 2210/5380 | map  10171 | icp ok  iter  5 corr  1806 rms 0.0607   16.05 ms | p=(  -10.90  -139.13   5.05) v=7.91 m/s [KF]
[lio] t=1317400986.564 | feat 2100/4928 | map  10267 | icp ok  iter 12 corr  1755 rms 0.0592   34.70 ms | p=(  -11.23  -139.87   5.06) v=7.72 m/s
[lio] t=1317400986.668 | feat 1896/4629 | map  10267 | icp ok  iter  4 corr  1597 rms 0.0538   11.24 ms | p=(  -11.55  -140.60   5.07) v=7.52 m/s [KF]
[lio] t=1317400986.772 | feat 1847/4405 | map  10279 | icp ok  iter  4 corr  1592 rms 0.0455   11.70 ms | p=(  -11.86  -141.31   5.08) v=7.31 m/s
[lio] t=1317400986.876 | feat 1826/4176 | map  10279 | icp ok  iter  4 corr  1550 rms 0.0485   10.78 ms | p=(  -12.14  -141.99   5.10) v=6.99 m/s [KF]
[lio] t=1317400986.980 | feat 1701/4053 | map  10248 | icp ok  iter  3 corr  1416 rms 0.0523    8.28 ms | p=(  -12.43  -142.63   5.12) v=6.66 m/s
[lio] t=1317400987.084 | feat 1584/4008 | map  10248 | icp ok  iter  3 corr  1274 rms 0.0712    6.53 ms | p=(  -12.68  -143.27   5.12) v=6.46 m/s [KF]
[lio] t=1317400987.188 | feat 1612/4350 | map  10208 | icp ok  iter  4 corr  1311 rms 0.0535    8.38 ms | p=(  -12.93  -143.87   5.12) v=6.12 m/s
[lio] t=1317400987.292 | feat 1919/5007 | map  10208 | icp ok  iter  3 corr  1510 rms 0.0629    8.84 ms | p=(  -13.17  -144.45   5.13) v=5.85 m/s [KF]
[lio] t=1317400987.396 | feat 1835/5660 | map  10209 | icp ok  iter  4 corr  1343 rms 0.0521    8.55 ms | p=(  -13.39  -145.00   5.14) v=5.55 m/s
[lio] t=1317400987.500 | feat 1927/6355 | map  10209 | icp ok  iter  3 corr  1347 rms 0.0469    7.21 ms | p=(  -13.59  -145.53   5.15) v=5.27 m/s [KF]
[lio] t=1317400987.604 | feat 2240/6475 | map  10173 | icp ok  iter  3 corr  1685 rms 0.0856    9.26 ms | p=(  -13.79  -146.03   5.17) v=5.11 m/s
[lio] t=1317400987.708 | feat 2210/6545 | map  10173 | icp ok  iter  4 corr  1610 rms 0.0764   11.36 ms | p=(  -13.99  -146.52   5.17) v=5.02 m/s [KF]
[lio] t=1317400987.812 | feat 2332/6729 | map  10238 | icp ok  iter  5 corr  1753 rms 0.0589   14.85 ms | p=(  -14.18  -147.01   5.17) v=4.99 m/s
[lio] t=1317400987.916 | feat 2450/6959 | map  10238 | icp ok  iter  4 corr  1883 rms 0.0637   13.48 ms | p=(  -14.37  -147.49   5.18) v=4.95 m/s [KF]
[lio] t=1317400988.020 | feat 2442/7193 | map  10245 | icp ok  iter  4 corr  1893 rms 0.0597   12.94 ms | p=(  -14.55  -147.98   5.18) v=4.96 m/s
[lio] t=1317400988.124 | feat 2379/7186 | map  10245 | icp ok  iter  4 corr  1852 rms 0.0781   13.05 ms | p=(  -14.73  -148.47   5.18) v=4.95 m/s [KF]
[lio] t=1317400988.228 | feat 2547/7233 | map  10315 | icp ok  iter  3 corr  1981 rms 0.0460   10.36 ms | p=(  -14.93  -148.95   5.20) v=4.98 m/s
[lio] t=1317400988.332 | feat 2563/7377 | map  10315 | icp ok  iter  3 corr  1972 rms 0.0583   10.61 ms | p=(  -15.12  -149.43   5.22) v=4.87 m/s [KF]
[lio] t=1317400988.437 | feat 2714/7494 | map  10457 | icp ok  iter  4 corr  2170 rms 0.0489   15.30 ms | p=(  -15.31  -149.89   5.22) v=4.80 m/s
[lio] t=1317400988.541 | feat 2721/7601 | map  10457 | icp ok  iter  3 corr  2154 rms 0.0437   11.13 ms | p=(  -15.49  -150.37   5.22) v=4.84 m/s [KF]
[lio] t=1317400988.645 | feat 2862/7592 | map  10613 | icp ok  iter  3 corr  2317 rms 0.0452   12.28 ms | p=(  -15.68  -150.83   5.22) v=4.79 m/s
[lio] t=1317400988.749 | feat 2702/7610 | map  10613 | icp ok  iter  4 corr  2159 rms 0.0598   15.13 ms | p=(  -15.86  -151.29   5.22) v=4.73 m/s
[lio] t=1317400988.853 | feat 2816/7635 | map  10613 | icp ok  iter  5 corr  2212 rms 0.0531   18.64 ms | p=(  -16.06  -151.75   5.23) v=4.77 m/s [KF]
[lio] t=1317400988.957 | feat 2942/7947 | map  10845 | icp ok  iter  5 corr  2440 rms 0.0572   22.46 ms | p=(  -16.24  -152.21   5.22) v=4.77 m/s
[lio] t=1317400989.061 | feat 2843/7990 | map  10845 | icp ok  iter  3 corr  2276 rms 0.0548   12.54 ms | p=(  -16.43  -152.66   5.23) v=4.72 m/s
[lio] t=1317400989.165 | feat 3011/8382 | map  10845 | icp ok  iter  3 corr  2388 rms 0.0538   12.79 ms | p=(  -16.63  -153.11   5.24) v=4.68 m/s [KF]
[lio] t=1317400989.269 | feat 3148/8662 | map  11085 | icp ok  iter  3 corr  2577 rms 0.0444   14.13 ms | p=(  -16.82  -153.57   5.24) v=4.73 m/s
[lio] t=1317400989.373 | feat 3111/8645 | map  11085 | icp ok  iter  3 corr  2507 rms 0.0492   13.49 ms | p=(  -17.00  -154.01   5.25) v=4.62 m/s
[lio] t=1317400989.477 | feat 3084/8787 | map  11085 | icp ok  iter  5 corr  2502 rms 0.0482   21.26 ms | p=(  -17.19  -154.46   5.24) v=4.64 m/s [KF]
[lio] t=1317400989.581 | feat 2997/8750 | map  11356 | icp ok  iter  4 corr  2502 rms 0.0557   16.60 ms | p=(  -17.38  -154.91   5.24) v=4.65 m/s
[lio] t=1317400989.685 | feat 3106/8782 | map  11356 | icp ok  iter  4 corr  2565 rms 0.0496   19.19 ms | p=(  -17.54  -155.36   5.25) v=4.56 m/s
[lio] t=1317400989.789 | feat 3163/8931 | map  11356 | icp ok  iter  3 corr  2642 rms 0.0564   14.02 ms | p=(  -17.72  -155.78   5.25) v=4.42 m/s [KF]
[lio] t=1317400989.893 | feat 3254/9035 | map  11618 | icp ok  iter  5 corr  2791 rms 0.0562   23.35 ms | p=(  -17.88  -156.22   5.25) v=4.42 m/s
[lio] t=1317400989.996 | feat 3140/8838 | map  11618 | icp ok  iter  3 corr  2643 rms 0.0806   16.41 ms | p=(  -18.03  -156.68   5.24) v=4.47 m/s
[lio] t=1317400990.100 | feat 3077/8896 | map  11618 | icp ok  iter  4 corr  2534 rms 0.1085   19.65 ms | p=(  -18.16  -157.11   5.25) v=4.32 m/s [KF]
[lio] t=1317400990.204 | feat 3055/8994 | map  11901 | icp ok  iter  5 corr  2579 rms 0.0994   25.71 ms | p=(  -18.29  -157.54   5.26) v=4.27 m/s
[lio] t=1317400990.307 | feat 3121/9194 | map  11901 | icp ok  iter  4 corr  2617 rms 0.1312   20.77 ms | p=(  -18.41  -157.95   5.27) v=4.12 m/s
[lio] t=1317400990.411 | feat 3130/9346 | map  11901 | icp ok  iter  4 corr  2588 rms 0.1209   20.72 ms | p=(  -18.50  -158.35   5.28) v=3.99 m/s [KF]
[lio] t=1317400990.515 | feat 3083/9385 | map  12187 | icp ok  iter  6 corr  2579 rms 0.1017   29.05 ms | p=(  -18.59  -158.75   5.28) v=3.88 m/s
[lio] t=1317400990.618 | feat 3097/9319 | map  12187 | icp ok  iter  4 corr  2577 rms 0.0932   19.46 ms | p=(  -18.65  -159.14   5.28) v=3.81 m/s
[lio] t=1317400990.722 | feat 2947/9270 | map  12187 | icp ok  iter  5 corr  2510 rms 0.1016   24.17 ms | p=(  -18.72  -159.51   5.28) v=3.68 m/s [KF]
[lio] t=1317400990.826 | feat 2923/9209 | map  12387 | icp ok  iter  3 corr  2481 rms 0.1285   14.36 ms | p=(  -18.76  -159.90   5.29) v=3.73 m/s
[lio] t=1317400990.929 | feat 2822/9307 | map  12387 | icp ok  iter  3 corr  2401 rms 0.0863   13.39 ms | p=(  -18.81  -160.28   5.30) v=3.61 m/s
[lio] t=1317400991.033 | feat 2726/9289 | map  12387 | icp ok  iter  7 corr  2326 rms 0.1055   30.95 ms | p=(  -18.79  -160.69   5.31) v=3.78 m/s [KF]
[lio] t=1317400991.137 | feat 2824/9267 | map  12453 | icp ok  iter  5 corr  2347 rms 0.0841   22.24 ms | p=(  -18.77  -161.05   5.31) v=3.62 m/s
[lio] t=1317400991.241 | feat 2636/9154 | map  12453 | icp ok  iter  4 corr  2209 rms 0.0919   17.60 ms | p=(  -18.75  -161.45   5.32) v=3.75 m/s
[lio] t=1317400991.345 | feat 2743/9065 | map  12453 | icp ok  iter  5 corr  2283 rms 0.0942   22.82 ms | p=(  -18.70  -161.83   5.33) v=3.74 m/s [KF]
[lio] t=1317400991.448 | feat 2805/9106 | map  12529 | icp ok  iter  5 corr  2393 rms 0.0897   22.08 ms | p=(  -18.65  -162.24   5.35) v=3.92 m/s
[lio] t=1317400991.552 | feat 2617/9066 | map  12529 | icp ok  iter  6 corr  2205 rms 0.0821   24.14 ms | p=(  -18.58  -162.63   5.37) v=3.92 m/s
[lio] t=1317400991.656 | feat 2486/9078 | map  12529 | icp ok  iter  4 corr  2070 rms 0.0954   16.54 ms | p=(  -18.49  -163.01   5.39) v=3.87 m/s [KF]
[lio] t=1317400991.760 | feat 2657/9011 | map  12505 | icp ok  iter  5 corr  2280 rms 0.0783   21.13 ms | p=(  -18.38  -163.43   5.41) v=4.09 m/s
[lio] t=1317400991.864 | feat 2550/8978 | map  12505 | icp ok  iter  3 corr  2098 rms 0.0785   12.78 ms | p=(  -18.25  -163.84   5.43) v=4.14 m/s
[lio] t=1317400991.968 | feat 2616/8908 | map  12505 | icp ok  iter  5 corr  2188 rms 0.0945   21.86 ms | p=(  -18.08  -164.26   5.45) v=4.34 m/s [KF]
[lio] t=1317400992.072 | feat 2609/8993 | map  12602 | icp ok  iter  4 corr  2185 rms 0.0657   15.49 ms | p=(  -17.94  -164.68   5.47) v=4.32 m/s
[lio] t=1317400992.175 | feat 2566/8911 | map  12602 | icp ok  iter  5 corr  2114 rms 0.0786   20.31 ms | p=(  -17.74  -165.12   5.50) v=4.58 m/s
[lio] t=1317400992.279 | feat 2461/8855 | map  12602 | icp ok  iter  6 corr  1984 rms 0.0922   21.39 ms | p=(  -17.53  -165.55   5.52) v=4.66 m/s [KF]
[lio] t=1317400992.384 | feat 2426/8683 | map  12704 | icp ok  iter  7 corr  1994 rms 0.0747   25.02 ms | p=(  -17.30  -165.99   5.54) v=4.81 m/s
[lio] t=1317400992.488 | feat 2389/8590 | map  12704 | icp ok  iter  5 corr  1960 rms 0.0738   17.06 ms | p=(  -17.05  -166.44   5.57) v=4.92 m/s [KF]
[lio] t=1317400992.592 | feat 2338/8699 | map  12713 | icp ok  iter  6 corr  1926 rms 0.0755   21.22 ms | p=(  -16.79  -166.90   5.60) v=5.11 m/s
[lio] t=1317400992.696 | feat 2365/8677 | map  12713 | icp ok  iter  7 corr  1901 rms 0.0799   25.61 ms | p=(  -16.52  -167.35   5.63) v=5.11 m/s [KF]
[lio] t=1317400992.800 | feat 2294/8834 | map  12733 | icp ok  iter 12 corr  1889 rms 0.0655   40.65 ms | p=(  -16.27  -167.80   5.67) v=5.10 m/s
[lio] t=1317400992.904 | feat 2257/8751 | map  12733 | icp ok  iter  5 corr  1859 rms 0.0780   18.48 ms | p=(  -15.89  -168.34   5.71) v=5.91 m/s [KF]
[lio] t=1317400993.009 | feat 2133/8891 | map  12694 | icp ok  iter  6 corr  1739 rms 0.0679   20.02 ms | p=(  -15.59  -168.82   5.73) v=5.72 m/s
[lio] t=1317400993.113 | feat 2212/8864 | map  12694 | icp ok  iter  5 corr  1800 rms 0.0720   17.09 ms | p=(  -15.21  -169.35   5.76) v=6.10 m/s [KF]
[lio] t=1317400993.217 | feat 2372/9029 | map  12600 | icp ok  iter  5 corr  1953 rms 0.0749   18.19 ms | p=(  -14.86  -169.87   5.80) v=6.12 m/s
[lio] t=1317400993.321 | feat 2196/8697 | map  12600 | icp ok  iter  5 corr  1709 rms 0.0798   15.88 ms | p=(  -14.51  -170.37   5.82) v=6.06 m/s [KF]
[lio] t=1317400993.425 | feat 2421/8527 | map  12563 | icp ok  iter  6 corr  1950 rms 0.0726   22.01 ms | p=(  -14.11  -170.92   5.85) v=6.40 m/s
[lio] t=1317400993.529 | feat 2276/8400 | map  12563 | icp ok  iter  7 corr  1774 rms 0.0736   21.12 ms | p=(  -13.76  -171.44   5.87) v=6.22 m/s [KF]
[lio] t=1317400993.633 | feat 2321/8384 | map  12603 | icp ok  iter  6 corr  1824 rms 0.0667   19.79 ms | p=(  -13.29  -172.02   5.91) v=6.82 m/s
[lio] t=1317400993.738 | feat 2269/8295 | map  12603 | icp ok  iter  4 corr  1838 rms 0.0607   14.73 ms | p=(  -12.87  -172.60   5.92) v=6.93 m/s [KF]
[lio] t=1317400993.842 | feat 2308/8086 | map  12610 | icp ok  iter  5 corr  1851 rms 0.0542   17.18 ms | p=(  -12.46  -173.17   5.98) v=6.89 m/s
[lio] t=1317400993.946 | feat 2237/8122 | map  12610 | icp ok  iter  7 corr  1749 rms 0.0699   21.90 ms | p=(  -12.01  -173.77   6.01) v=7.14 m/s [KF]
[lio] t=1317400994.050 | feat 2318/7920 | map  12699 | icp ok  iter  4 corr  1864 rms 0.0547   14.24 ms | p=(  -11.51  -174.42   6.05) v=7.66 m/s
[lio] t=1317400994.154 | feat 2126/7851 | map  12699 | icp ok  iter  5 corr  1660 rms 0.0611   13.86 ms | p=(  -11.08  -175.03   6.10) v=7.44 m/s [KF]
[lio] t=1317400994.259 | feat 2176/7994 | map  12801 | icp ok  iter  3 corr  1762 rms 0.0523    9.78 ms | p=(  -10.63  -175.67   6.13) v=7.55 m/s
[lio] t=1317400994.363 | feat 2141/8069 | map  12801 | icp ok  iter  4 corr  1674 rms 0.0766   11.61 ms | p=(  -10.17  -176.32   6.17) v=7.69 m/s [KF]
[lio] t=1317400994.467 | feat 2070/8072 | map  12942 | icp ok  iter  5 corr  1616 rms 0.0489   13.61 ms | p=(   -9.69  -177.00   6.21) v=7.93 m/s
[lio] t=1317400994.571 | feat 2143/8125 | map  12942 | icp ok  iter  4 corr  1653 rms 0.0765   11.74 ms | p=(   -9.22  -177.69   6.25) v=7.96 m/s [KF]
